method,url,header,data,traffic_type,type
GET,http://111.229.33.190:8081/index.php?r=space%2Fspaces,"{'Host': '111.229.33.190:8081', 'Accept-Language': 'zh-CN', 'Upgrade-Insecure-Requests': '1', 'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.6533.100 Safari/537.36', 'Accept': 'text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.7', 'Accept-Encoding': 'gzip, deflate, br', 'Connection': 'keep-alive'}",,302
GET,http://111.229.33.190:8081/index.php?r=user%2Fauth%2Flogin,"{'Host': '111.229.33.190:8081', 'Upgrade-Insecure-Requests': '1', 'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.6533.100 Safari/537.36', 'Accept': 'text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.7', 'Accept-Language': 'zh-CN', 'Accept-Encoding': 'gzip, deflate, br', 'Cookie': 'PHPSESSID=aafhalieorbkmq456ap351a6um', 'Connection': 'keep-alive'}",,200
GET,http://111.229.33.190:8081/themes/HumHub/css/theme.css?v=1637853016,"{'Host': '111.229.33.190:8081', 'Accept-Language': 'zh-CN', 'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.6533.100 Safari/537.36', 'Accept': 'text/css,*/*;q=0.1', 'Referer': 'http://111.229.33.190:8081/index.php?r=user%2Fauth%2Flogin', 'Accept-Encoding': 'gzip, deflate, br', 'Cookie': 'PHPSESSID=aafhalieorbkmq456ap351a6um; _csrf=fe8c7d09a203cf46ac098ffb211bc15076306eab1f6f5ee596f09cc6c7e97f6da%3A2%3A%7Bi%3A0%3Bs%3A5%3A%22_csrf%22%3Bi%3A1%3Bs%3A32%3A%228S5cH5p1ic4gcIUeKvzuDxeiaYcFUdM1%22%3B%7D', 'Connection': 'keep-alive'}",,200
GET,http://111.229.33.190:8081/assets/bfccb5b3/themes/smoothness/jquery-ui.css?v=1736314323,"{'Host': '111.229.33.190:8081', 'Accept-Language': 'zh-CN', 'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.6533.100 Safari/537.36', 'Accept': 'text/css,*/*;q=0.1', 'Referer': 'http://111.229.33.190:8081/index.php?r=user%2Fauth%2Flogin', 'Accept-Encoding': 'gzip, deflate, br', 'Cookie': 'PHPSESSID=aafhalieorbkmq456ap351a6um; _csrf=fe8c7d09a203cf46ac098ffb211bc15076306eab1f6f5ee596f09cc6c7e97f6da%3A2%3A%7Bi%3A0%3Bs%3A5%3A%22_csrf%22%3Bi%3A1%3Bs%3A32%3A%228S5cH5p1ic4gcIUeKvzuDxeiaYcFUdM1%22%3B%7D', 'Connection': 'keep-alive'}",,200
GET,http://111.229.33.190:8081/assets/96484a00/css/bootstrap.css?v=1736314323,"{'Host': '111.229.33.190:8081', 'Accept-Language': 'zh-CN', 'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.6533.100 Safari/537.36', 'Accept': 'text/css,*/*;q=0.1', 'Referer': 'http://111.229.33.190:8081/index.php?r=user%2Fauth%2Flogin', 'Accept-Encoding': 'gzip, deflate, br', 'Cookie': 'PHPSESSID=aafhalieorbkmq456ap351a6um; _csrf=fe8c7d09a203cf46ac098ffb211bc15076306eab1f6f5ee596f09cc6c7e97f6da%3A2%3A%7Bi%3A0%3Bs%3A5%3A%22_csrf%22%3Bi%3A1%3Bs%3A32%3A%228S5cH5p1ic4gcIUeKvzuDxeiaYcFUdM1%22%3B%7D', 'Connection': 'keep-alive'}",,200
GET,http://111.229.33.190:8081/static/css/open-sans.css?v=1637853017,"{'Host': '111.229.33.190:8081', 'Accept-Language': 'zh-CN', 'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.6533.100 Safari/537.36', 'Accept': 'text/css,*/*;q=0.1', 'Referer': 'http://111.229.33.190:8081/index.php?r=user%2Fauth%2Flogin', 'Accept-Encoding': 'gzip, deflate, br', 'Cookie': 'PHPSESSID=aafhalieorbkmq456ap351a6um; _csrf=fe8c7d09a203cf46ac098ffb211bc15076306eab1f6f5ee596f09cc6c7e97f6da%3A2%3A%7Bi%3A0%3Bs%3A5%3A%22_csrf%22%3Bi%3A1%3Bs%3A32%3A%228S5cH5p1ic4gcIUeKvzuDxeiaYcFUdM1%22%3B%7D', 'Connection': 'keep-alive'}",,200
GET,http://111.229.33.190:8081/assets/10c634fc/css/font-awesome.min.css?v=1736314323,"{'Host': '111.229.33.190:8081', 'Accept-Language': 'zh-CN', 'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.6533.100 Safari/537.36', 'Accept': 'text/css,*/*;q=0.1', 'Referer': 'http://111.229.33.190:8081/index.php?r=user%2Fauth%2Flogin', 'Accept-Encoding': 'gzip, deflate, br', 'Cookie': 'PHPSESSID=aafhalieorbkmq456ap351a6um; _csrf=fe8c7d09a203cf46ac098ffb211bc15076306eab1f6f5ee596f09cc6c7e97f6da%3A2%3A%7Bi%3A0%3Bs%3A5%3A%22_csrf%22%3Bi%3A1%3Bs%3A32%3A%228S5cH5p1ic4gcIUeKvzuDxeiaYcFUdM1%22%3B%7D', 'Connection': 'keep-alive'}",,200
GET,http://111.229.33.190:8081/assets/fdaab682/animate.min.css?v=1736314323,"{'Host': '111.229.33.190:8081', 'Accept-Language': 'zh-CN', 'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.6533.100 Safari/537.36', 'Accept': 'text/css,*/*;q=0.1', 'Referer': 'http://111.229.33.190:8081/index.php?r=user%2Fauth%2Flogin', 'Accept-Encoding': 'gzip, deflate, br', 'Cookie': 'PHPSESSID=aafhalieorbkmq456ap351a6um; _csrf=fe8c7d09a203cf46ac098ffb211bc15076306eab1f6f5ee596f09cc6c7e97f6da%3A2%3A%7Bi%3A0%3Bs%3A5%3A%22_csrf%22%3Bi%3A1%3Bs%3A32%3A%228S5cH5p1ic4gcIUeKvzuDxeiaYcFUdM1%22%3B%7D', 'Connection': 'keep-alive'}",,200
GET,http://111.229.33.190:8081/static/js/highlight.js/styles/github.css?v=1637853017,"{'Host': '111.229.33.190:8081', 'Accept-Language': 'zh-CN', 'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.6533.100 Safari/537.36', 'Accept': 'text/css,*/*;q=0.1', 'Referer': 'http://111.229.33.190:8081/index.php?r=user%2Fauth%2Flogin', 'Accept-Encoding': 'gzip, deflate, br', 'Cookie': 'PHPSESSID=aafhalieorbkmq456ap351a6um; _csrf=fe8c7d09a203cf46ac098ffb211bc15076306eab1f6f5ee596f09cc6c7e97f6da%3A2%3A%7Bi%3A0%3Bs%3A5%3A%22_csrf%22%3Bi%3A1%3Bs%3A32%3A%228S5cH5p1ic4gcIUeKvzuDxeiaYcFUdM1%22%3B%7D', 'Connection': 'keep-alive'}",,200
GET,http://111.229.33.190:8081/assets/5da4825f/nprogress.css?v=1736314323,"{'Host': '111.229.33.190:8081', 'Accept-Language': 'zh-CN', 'User-Agent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.6533.100 Safari/537.36', 'Accept': 'text/css,*/*;q=0.1', 'Referer': 'http://111.229.33.190:8081/index.php?r=user%2Fauth%2Flogin', 'Accept-Encoding': 'gzip, deflate, br', 'Cookie': 'PHPSESSID=aafhalieorbkmq456ap351a6um; _csrf=fe8c7d09a203cf46ac098ffb211bc15076306eab1f6f5ee596f09cc6c7e97f6da%3A2%3A%7Bi%3A0%3Bs%3A5%3A%22_csrf%22%3Bi%3A1%3Bs%3A32%3A%228S5cH5p1ic4gcIUeKvzuDxeiaYcFUdM1%22%3B%7D', 'Connection': 'keep-alive'}",,200
